NSC,CELL_NAME
800089,A549
667641,MDA_MB_231
690274,HT29
708929,UO_31
322921,A498
756177,SF_539
32743,MDA_MB_435
799335,MOLT_4
613729,MDA_MB_435
800959,OVCAR_3
30706,DU_145
651084,MDA_N
613011,UO_31
645777,HCT_15
339004,OVCAR_4
756392,HCT_15
294734,A498
695404,NCI_ADR_RES
756192,MOLT_4
756155,SNB_75
800105,CCRF_CEM
606194,SF_295
756287,SR
800109,U251
21206,M14
381837,HCT_15
756285,RXF_393
339638,SNB_75
758257,HOP_92
600032,RPMI_8226
756404,SNB_75
651084,MALME_3M
756384,LOXIMVI
174121,NCI_H522
45410,MDA_MB_435
800778,NCI_H522
375575,RPMI_8226
756431,UACC_62
648786,UACC_62
800962,SK_MEL_5
633555,RXF_393
21206,NCI_ADR_RES
648789,OVCAR_3
756154,OVCAR_4
800091,UACC_257
73754,SF_539
800992,HT29
33832,MDA_MB_231
756288,NCI_H522
801006,MDA_MB_231
1026,CCRF_CEM
756214,A549
70929,NCI_H522
756389,MOLT_4
49842,COLO205
6396,U251
303812,EKVX
800984,IGROV1
756280,CCRF_CEM
33434,MOLT_4
756258,ACHN
686673,UACC_257
1390,NCI_H522
25953,RPMI_8226
756331,SNB_75
23759,PC_3
6814,MALME_3M
733608,MDA_MB_435
19893,SR
684362,A498
756212,KM12
9364,NCI_ADR_RES
756160,OVCAR_3
695406,RXF_393
606195,MOLT_4
95580,SK_MEL_28
320846,U251
752506,HCT_15
700089,OVCAR_3
756337,MOLT_4
756285,DU_145
756331,OVCAR_8
19912,UACC_62
767334,RXF_393
756389,KM12
756165,HT29
727631,HCT_15
756213,T47D
800847,UO_31
800842,T47D
21729,MOLT_4
756279,HCC_2998
756311,M14
756266,SK_MEL_28
756166,OVCAR_3
731155,SF_268
756327,UACC_62
756384,A549
732664,SNB_19
3970,OVCAR_4
681239,SNB_19
11779,HT29
284200,HOP_92
756368,MDA_MB_231
800933,NCI_H522
403148,OVCAR_8
694501,MOLT_4
756316,KM12
381838,OVCAR_8
800072,NCI_ADR_RES
731155,RXF_393
708077,PC_3
800871,HCT_15
756299,NCI_ADR_RES
276382,SF_295
717695,UO_31
613012,OVCAR_8
717695,DU_145
800871,MOLT_4
45383,KM12
800940,HT29
756168,MALME_3M
756410,OVCAR_4
800779,SK_MEL_28
799350,MOLT_4
799327,UO_31
803712,COLO205
756344,NCI_ADR_RES
703744,MDA_N
756397,SNB_19
756171,OVCAR_8
756355,UACC_62
153858,OVCAR_8
756374,HT29
403148,HT29
799327,OVCAR_4
49842,SF_268
799338,MDA_MB_231
756208,SK_MEL_5
767348,SF_268
249992,NCI_H522
24818,HCC_2998
667641,SK_MEL_28
844,UO_31
800803,IGROV1
756431,EKVX
800936,T47D
758615,OVCAR_8
330500,MDA_N
642492,OVCAR_3
94743,A498
282752,HL_60
700089,UO_31
800994,NCI_ADR_RES
708934,SK_MEL_5
766811,UO_31
624589,SNB_75
756279,MDA_MB_231
165563,MDA_MB_435
606985,SR
329680,EKVX
813783,M14
642492,SK_MEL_5
800980,UO_31
800882,RXF_393
721,SNB_19
758194,SF_539
767335,UACC_257
800780,HOP_92
756698,SNB_19
74859,SK_MEL_5
209835,HCT_15
144153,ACHN
320846,MDA_N
375575,HL_60
24559,SR
800091,UO_31
800782,A498
626715,HCC_2998
141633,MDA_MB_435
27640,OVCAR_8
740,A549
32946,HT29
7521,HOP_92
708934,SF_268
800882,HCC_2998
21729,HOP_92
767276,SF_539
766811,M14
756339,SK_MEL_28
33669,PC_3
800883,HT29
783840,KM12
756156,IGROV1
633713,ACHN
94743,OVCAR_4
756173,SF_268
200737,SNB_19
756140,HOP_92
129943,MDA_MB_231
695788,SNB_75
801006,MOLT_4
297900,CCRF_CEM
756717,OVCAR_4
800962,MOLT_4
756343,NCI_ADR_RES
18334,SF_295
144153,HL_60
756166,A498
800940,HOP_92
756386,PC_3
676181,EKVX
800070,OVCAR_3
609699,MDA_MB_435
695788,SNB_19
326231,MDA_MB_435
676180,NCI_H522
96019,MDA_MB_435
800962,OVCAR_3
322921,OVCAR_3
756387,COLO205
758257,NCI_ADR_RES
800936,OVCAR_3
19912,HL_60
756356,OVCAR_3
32743,UACC_62
756174,M14
663285,HT29
756179,M14
303812,RXF_393
727632,MDA_MB_435
683864,OVCAR_8
756302,SNB_75
756698,SNB_75
756422,UO_31
4320,MDA_MB_231
756163,SR
25953,M14
740565,U251
285166,T47D
215139,HL_60
756139,MALME_3M
800085,OVCAR_3
767275,NCI_H522
799338,KM12
756189,COLO205
7521,A549
620753,HT29
800813,NCI_H522
400978,HCT_15
740,HL_60
403148,HL_60
727680,PC_3
645797,OVCAR_8
9908,M14
643407,SR
687160,OVCAR_3
348948,SR
320846,MOLT_4
756167,HL_60
756174,UO_31
708077,M14
800075,MDA_MB_231
126849,RPMI_8226
142227,UACC_257
757831,HL_60
800779,SF_539
685357,HCT_15
148823,RXF_393
27640,SF_539
799327,UACC_62
375574,HL_60
251222,HCC_2998
820799,SR
156130,RXF_393
800985,ACHN
708248,OVCAR_4
799346,SF_295
801006,T47D
701996,HT29
114781,EKVX
21206,SF_268
174121,RPMI_8226
756342,RXF_393
600285,HCT_15
8101,MALME_3M
613011,SNB_19
142227,A549
663299,RPMI_8226
131547,SNB_75
804962,HOP_92
33434,OVCAR_3
756392,LOXIMVI
606985,HT29
800086,A498
719328,NCI_ADR_RES
800882,OVCAR_4
800105,SNB_75
800863,PC_3
799356,LOXIMVI
628503,A498
375575,UO_31
5890,HOP_92
800070,COLO205
646244,HCT_15
18334,UO_31
756149,SF_295
21729,IGROV1
326231,SF_295
756317,SR
606194,T47D
24559,SK_MEL_28
756145,A549
695942,HCT_15
186,HL_60
756258,OVCAR_3
141537,CCRF_CEM
756139,SF_539
727680,M14
756387,MDA_MB_231
1026,UACC_62
32946,SK_MEL_28
756176,A498
756265,HT29
624589,HOP_92
756167,UACC_62
19492,SK_MEL_5
800885,NCI_H522
756698,HL_60
756302,RPMI_8226
800085,M14
799349,SK_MEL_5
756149,SR
676181,MALME_3M
756373,OVCAR_3
667641,HOP_92
803712,A498
756232,T47D
756388,PC_3
756282,SK_MEL_28
637037,COLO205
740565,A549
3088,MDA_MB_231
756208,HCT_15
138780,NCI_H522
741899,SF_268
800794,UO_31
648772,SF_295
756164,PC_3
756386,HT29
5890,HCT_15
68075,MALME_3M
32743,A549
800810,SNB_75
756282,ACHN
261726,MALME_3M
758194,SK_MEL_5
3088,SK_MEL_5
139105,EKVX
24818,SR
767333,RXF_393
756149,IGROV1
127755,UACC_62
717696,HL_60
800933,LOXIMVI
756164,OVCAR_3
684362,HT29
799349,HCT_15
756422,EKVX
282752,NCI_ADR_RES
25154,OVCAR_8
756278,ACHN
241240,UACC_257
800948,RPMI_8226
727676,A498
114781,SNB_19
767275,SK_MEL_5
6814,U251
799362,MOLT_4
696860,RXF_393
767341,SNB_19
800933,SNB_19
756288,NCI_ADR_RES
756258,HCT_15
23759,SF_539
756344,MOLT_4
665564,HT29
756174,HT29
799346,HCC_2998
344025,UO_31
3894,SNB_75
756276,M14
5889,SNB_19
800080,UO_31
756404,A498
38876,NCI_H522
800940,OVCAR_4
740565,HT29
756380,COLO205
695788,HL_60
664172,NCI_ADR_RES
756140,MDA_MB_231
33434,HOP_92
844,IGROV1
756402,A498
756302,SF_295
77213,U251
38270,NCI_H522
756164,MDA_MB_231
756370,OVCAR_3
407286,UACC_62
126771,EKVX
756342,KM12
33832,UACC_62
708248,RPMI_8226
756149,SNB_19
800872,KM12
251820,SF_268
695942,IGROV1
800934,OVCAR_3
243023,RXF_393
626923,NCI_H522
628134,RPMI_8226
756265,NCI_H522
178249,LOXIMVI
756295,NCI_H522
767341,RXF_393
663285,OVCAR_8
695404,OVCAR_3
77037,RXF_393
106399,CCRF_CEM
756344,SNB_75
800086,HOP_92
799342,DU_145
95580,HT29
209835,UACC_62
756165,LOXIMVI
76411,UO_31
756412,A498
758667,A498
606195,OVCAR_8
756717,MALME_3M
756260,RXF_393
741899,SNB_19
633555,COLO205
756270,OVCAR_8
59729,MOLT_4
251820,CCRF_CEM
767399,A498
613012,HL_60
400978,SNB_19
7521,UACC_257
2654,EKVX
756189,SK_MEL_28
695406,UACC_257
767292,RPMI_8226
800959,RPMI_8226
756246,A549
799349,MDA_MB_231
719344,NCI_H522
613012,MDA_N
82151,MALME_3M
676674,OVCAR_8
844,A549
79037,CCRF_CEM
673591,COLO205
620753,IGROV1
756309,UACC_257
800086,RXF_393
606985,MDA_MB_435
800767,RXF_393
756214,UACC_62
756339,IGROV1
736241,LOXIMVI
800992,CCRF_CEM
800984,SR
251222,RXF_393
767338,HOP_92
756173,EKVX
801013,M14
756162,NCI_ADR_RES
83628,A498
606194,MOLT_4
800081,SNB_19
624548,HOP_92
663282,A549
353451,KM12
756408,UACC_257
676181,UACC_62
756272,PC_3
756260,SK_MEL_28
144153,HCC_2998
45410,SF_295
684363,MDA_N
800109,EKVX
34462,NCI_H522
606985,HCC_2998
756154,M14
756339,RXF_393
756265,SF_539
756213,MDA_MB_435
756368,HT29
800872,NCI_ADR_RES
663299,IGROV1
95466,HT29
799349,CCRF_CEM
756386,COLO205
756200,CCRF_CEM
664172,M14
756151,IGROV1
801010,RPMI_8226
131547,RXF_393
727368,COLO205
180973,MALME_3M
756393,SNB_19
7521,T47D
264880,HT29
33434,HL_60
756149,RXF_393
767341,IGROV1
50256,DU_145
626715,NCI_H522
19912,COLO205
800948,NCI_ADR_RES
73754,ACHN
756139,HL_60
325663,SNB_75
132319,A498
756214,RXF_393
407286,M14
726188,SK_MEL_5
767338,RPMI_8226
767329,DU_145
381837,NCI_H522
756698,M14
22842,RXF_393
791792,OVCAR_4
141633,OVCAR_4
79389,SF_295
757831,LOXIMVI
800767,A498
756171,MDA_MB_231
24559,SNB_75
756212,PC_3
19912,UO_31
756406,KM12
28130,UACC_62
661583,CCRF_CEM
756177,SK_MEL_28
756140,UACC_257
4320,A498
138925,RPMI_8226
5890,UO_31
356885,HCT_15
615484,HL_60
800863,U251
122023,PC_3
756146,COLO205
285166,DU_145
650467,HOP_92
646244,M14
800842,M14
695942,DU_145
756338,OVCAR_8
138780,KM12
641065,HL_60
800872,SK_MEL_28
320846,SF_539
339004,MDA_N
767361,SK_MEL_28
756370,IGROV1
70929,HL_60
27640,MDA_N
21729,NCI_H522
623310,ACHN
800859,NCI_H522
4320,LOXIMVI
779374,A549
209835,SK_MEL_28
694501,COLO205
685357,SNB_19
756149,SK_MEL_28
695406,OVCAR_3
756477,NCI_H522
736241,UO_31
767399,UO_31
800962,A549
800780,UO_31
756143,UO_31
276382,LOXIMVI
756393,HL_60
180973,SK_MEL_5
25154,COLO205
799362,RPMI_8226
74859,LOXIMVI
767338,SK_MEL_28
756204,PC_3
756151,U251
164011,CCRF_CEM
756166,SNB_19
50256,MALME_3M
800946,SF_268
308606,HCC_2998
19893,HCT_15
303812,PC_3
650467,SK_MEL_28
756170,SNB_19
70929,MDA_N
65104,SNB_75
26271,NCI_ADR_RES
695405,SR
800863,SF_295
126849,OVCAR_4
756212,UO_31
764334,MOLT_4
756374,SF_268
800841,LOXIMVI
22842,OVCAR_8
756165,UACC_62
122023,KM12
264880,RXF_393
322921,SK_MEL_5
756343,DU_145
11779,SNB_75
676182,RPMI_8226
5889,EKVX
767337,HCT_15
809693,A498
662382,DU_145
756168,NCI_H522
736241,MDA_MB_435
25154,SK_MEL_28
182986,HCC_2998
666595,MALME_3M
756282,A549
756431,RPMI_8226
767292,HT29
800882,OVCAR_3
800964,M14
615484,SF_268
59729,HOP_92
767338,SNB_75
756298,NCI_ADR_RES
18334,MALME_3M
684363,RPMI_8226
756412,M14
83950,T47D
756397,UACC_62
756392,SK_MEL_5
24559,CCRF_CEM
166520,HCC_2998
325014,NCI_ADR_RES
138925,SK_MEL_5
339004,OVCAR_3
756355,HL_60
243023,ACHN
400978,UO_31
756368,IGROV1
756180,HCC_2998
800849,SF_295
25154,CCRF_CEM
756276,HCC_2998
148823,UACC_62
757831,SF_539
8120,LOXIMVI
756232,HT29
756313,MOLT_4
741899,T47D
756171,LOXIMVI
756299,SR
756168,UACC_257
799328,UACC_62
800863,SR
269757,A549
756373,T47D
800934,PC_3
767348,NCI_H522
21729,HL_60
726188,NCI_H522
106399,OVCAR_3
767292,HCC_2998
756195,SK_MEL_5
799325,OVCAR_4
756279,SK_MEL_5
88468,UACC_62
166520,ACHN
9948,OVCAR_4
767269,NCI_ADR_RES
756177,ACHN
767341,UO_31
640353,HCC_2998
703744,U251
800959,LOXIMVI
320846,RXF_393
767365,OVCAR_3
767344,MALME_3M
326231,U251
767267,UACC_257
756370,RPMI_8226
100058,HCC_2998
844,SF_268
320846,COLO205
663282,KM12
38721,MDA_N
325014,ACHN
338947,SK_MEL_5
800984,UACC_257
613012,MDA_MB_231
661583,PC_3
27640,SR
800871,SF_268
756285,SK_MEL_28
756356,MDA_MB_435
719328,A549
801006,SF_295
665564,HOP_92
33832,M14
800081,SK_MEL_28
756408,RPMI_8226
756173,OVCAR_4
736241,OVCAR_3
619130,SNB_19
800080,COLO205
737370,UO_31
800767,SF_539
799349,PC_3
756200,M14
800992,A498
45388,U251
800091,SF_268
756288,HCC_2998
79389,MDA_MB_435
28130,A549
606195,A549
38270,SK_MEL_5
756167,SNB_75
756299,HCT_15
88468,EKVX
326231,HCT_15
712184,KM12
200737,HT29
168597,MDA_N
800080,A498
695404,LOXIMVI
100058,SK_MEL_5
756401,UACC_257
756208,OVCAR_3
756284,ACHN
326231,ACHN
674621,RPMI_8226
330499,OVCAR_3
676180,MDA_N
756258,SK_MEL_5
741899,M14
719345,M14
736241,T47D
685357,COLO205
349438,SNB_19
800767,HCC_2998
83950,SK_MEL_5
726188,T47D
800101,IGROV1
51355,SNB_75
756212,HOP_92
521777,SF_295
303812,U251
799362,ACHN
9908,HL_60
663282,T47D
756170,SNB_75
269896,MOLT_4
767337,MDA_MB_231
94743,U251
167780,MDA_N
673591,OVCAR_8
800871,KM12
521777,IGROV1
800075,NCI_H522
756302,U251
800872,CCRF_CEM
24818,SNB_19
651646,HCT_15
767267,A549
624589,OVCAR_8
756337,OVCAR_4
643406,UACC_62
800803,OVCAR_4
756368,RPMI_8226
756337,LOXIMVI
215139,HCC_2998
19492,SNB_19
33669,NCI_ADR_RES
756338,SF_295
740565,SF_295
800085,ACHN
756232,SK_MEL_5
297900,OVCAR_8
800949,SK_MEL_5
756370,A549
251820,NCI_ADR_RES
756397,HOP_92
82151,M14
626715,OVCAR_8
695405,HOP_92
354646,IGROV1
349155,CCRF_CEM
65104,RXF_393
122023,LOXIMVI
693567,MOLT_4
45383,SNB_19
111533,MOLT_4
767275,UO_31
3970,A498
800109,RXF_393
663284,UACC_62
50256,NCI_ADR_RES
756295,HT29
756260,UACC_257
800847,ACHN
756391,M14
694501,CCRF_CEM
79389,EKVX
756266,HCC_2998
800111,OVCAR_8
756136,COLO205
756270,PC_3
269142,OVCAR_4
27640,RXF_393
76387,SF_268
139105,NCI_H522
695405,CCRF_CEM
800979,OVCAR_3
628503,OVCAR_4
375575,ACHN
799350,SK_MEL_28
693567,COLO205
756276,U251
50256,SF_539
138780,M14
799346,SF_268
50256,EKVX
767276,COLO205
349155,NCI_ADR_RES
32065,OVCAR_3
779374,A498
663299,SR
801013,SF_295
802113,A549
708934,UACC_257
651084,PC_3
662382,A498
53396,SF_539
767275,SF_539
139105,M14
756421,UACC_62
756338,A498
756344,ACHN
521777,HCT_15
756246,ACHN
112152,IGROV1
6396,OVCAR_8
727632,LOXIMVI
148823,MOLT_4
809693,M14
800109,SNB_75
663299,CCRF_CEM
799342,SK_MEL_5
800806,A549
737370,HL_60
800849,HCC_2998
329680,A498
663285,SR
756313,KM12
131547,UACC_257
767334,T47D
76387,M14
178249,NCI_H522
756139,HCC_2998
25953,KM12
756410,T47D
756195,UACC_257
600285,A498
216128,PC_3
21206,EKVX
24559,NCI_H522
93419,MOLT_4
756164,SF_539
800810,HL_60
9856,HCT_15
3894,OVCAR_8
800102,PC_3
800851,U251
756460,MDA_MB_435
800998,OVCAR_4
73754,RXF_393
708248,MDA_N
756299,SNB_75
800983,U251
756331,M14
800936,SF_268
329680,M14
756279,HL_60
800072,SK_MEL_5
756145,COLO205
800813,CCRF_CEM
664173,SNB_75
800964,LOXIMVI
756200,SF_539
325014,MDA_MB_231
756311,LOXIMVI
7521,LOXIMVI
800946,SR
26980,U251
756299,RPMI_8226
767269,HT29
756151,SF_268
756408,HL_60
70929,A549
800084,SF_295
800075,NCI_ADR_RES
756336,EKVX
767341,UACC_257
756171,M14
800984,OVCAR_4
756296,OVCAR_4
676674,SF_539
4320,NCI_H522
153858,U251
756341,HOP_92
727631,PC_3
127755,SK_MEL_28
676674,COLO205
756165,SNB_19
756373,MALME_3M
165563,HOP_92
756363,M14
269896,SF_295
326233,A549
756341,NCI_ADR_RES
204985,HOP_92
285166,A549
756380,OVCAR_8
703147,SR
756388,HCT_15
24818,MDA_N
803712,HOP_92
756380,OVCAR_4
756238,MALME_3M
741899,UO_31
800882,KM12
603071,SF_268
403148,A549
308606,SNB_75
74859,COLO205
756317,SF_539
83950,MOLT_4
727676,PC_3
717695,HCC_2998
676180,ACHN
96019,OVCAR_4
348948,NCI_H522
303812,MDA_MB_435
800813,SK_MEL_28
339004,OVCAR_8
756373,KM12
800086,SF_268
800773,MALME_3M
674621,OVCAR_3
800105,T47D
800075,UO_31
643407,HOP_92
354646,U251
651646,SF_268
800803,HCT_15
145668,UO_31
685357,SR
800783,LOXIMVI
148823,A498
756460,UO_31
656667,U251
800858,UACC_257
800773,ACHN
800782,OVCAR_4
756409,NCI_ADR_RES
600032,OVCAR_4
695406,UACC_62
756293,MDA_MB_435
3088,UACC_62
800767,SK_MEL_5
758194,DU_145
11779,SF_539
657274,HT29
786035,DU_145
767337,T47D
757345,SR
756285,MDA_MB_231
800778,LOXIMVI
767341,LOXIMVI
82151,OVCAR_4
783840,UACC_257
756311,HL_60
756336,DU_145
767348,M14
7521,MDA_MB_231
756370,SNB_75
82151,OVCAR_3
129943,HL_60
663284,OVCAR_8
664167,SK_MEL_5
756402,U251
756311,SF_539
756162,RPMI_8226
687160,T47D
756202,COLO205
756246,COLO205
322921,SNB_75
662382,MDA_MB_435
766811,MALME_3M
800105,NCI_H522
756213,IGROV1
663284,M14
800081,RPMI_8226
657274,COLO205
687160,M14
308606,UO_31
3970,RXF_393
132319,OVCAR_4
297900,EKVX
756460,SK_MEL_28
8120,COLO205
126771,CCRF_CEM
667640,SF_295
756412,UACC_257
613012,PC_3
799327,HT29
643407,RPMI_8226
65346,SK_MEL_28
756698,A549
756314,U251
800864,RPMI_8226
663282,LOXIMVI
131547,UACC_62
695404,IGROV1
24818,KM12
756280,SF_295
125066,SF_268
756477,HL_60
800847,A549
756158,SNB_19
174121,OVCAR_8
756460,UACC_62
65104,NCI_H522
756408,OVCAR_4
756358,SF_295
756386,OVCAR_4
683864,COLO205
77213,SNB_19
756460,NCI_ADR_RES
132319,HCT_15
820799,HCT_15
330500,HOP_92
34462,OVCAR_8
799349,SF_539
767275,SF_295
606195,HL_60
66357,KM12
800091,OVCAR_8
721,UO_31
694501,OVCAR_4
619130,CCRF_CEM
11779,COLO205
654663,MDA_MB_435
663285,CCRF_CEM
643407,MOLT_4
756393,DU_145
800091,U251
767329,OVCAR_8
664167,MDA_MB_231
756260,HT29
756270,MOLT_4
51148,M14
68075,OVCAR_8
740,HCT_15
138925,HCC_2998
138925,T47D
122819,HOP_92
756166,SF_539
630176,COLO205
800813,HCT_15
23759,MALME_3M
667640,SR
799356,A498
38721,UACC_257
9364,HL_60
26271,RPMI_8226
786035,T47D
613011,A498
800872,SF_268
800072,OVCAR_4
132319,MDA_MB_435
1906,ACHN
32946,KM12
767335,U251
752506,SNB_19
620753,OVCAR_8
381838,HCT_15
708934,RPMI_8226
756214,HT29
800961,HCT_15
756373,HCC_2998
243023,M14
727631,DU_145
756287,SNB_19
107124,COLO205
756295,CCRF_CEM
615484,SK_MEL_28
767365,UO_31
320846,PC_3
799356,NCI_ADR_RES
756422,MALME_3M
717695,SNB_19
138780,LOXIMVI
756295,M14
800882,COLO205
801006,SF_539
5889,OVCAR_3
651084,HCT_15
756149,NCI_H522
83950,NCI_H522
844,MALME_3M
756173,HT29
756337,SF_268
19893,UO_31
721,IGROV1
756189,SR
800102,DU_145
9908,T47D
756388,LOXIMVI
354646,MDA_MB_435
756160,HL_60
77037,KM12
268791,SF_295
756282,U251
666595,HL_60
800944,NCI_ADR_RES
800773,OVCAR_4
148823,SK_MEL_28
664168,MOLT_4
800849,MOLT_4
33832,MOLT_4
767335,HCC_2998
756399,NCI_ADR_RES
756152,OVCAR_8
800860,MALME_3M
756331,COLO205
732664,LOXIMVI
375575,HCT_15
800780,IGROV1
756246,DU_145
703147,SF_295
756295,OVCAR_8
791571,UACC_257
683864,OVCAR_4
32065,A549
756477,HCT_15
801010,NCI_H522
2654,HT29
720515,SR
613011,RPMI_8226
32946,A498
756155,HL_60
664172,SF_295
756317,HCT_15
756389,HCT_15
684362,HCC_2998
721,COLO205
646244,U251
756171,CCRF_CEM
156130,SNB_19
6396,RXF_393
3970,NCI_H522
767276,UACC_257
49842,HOP_92
756176,MOLT_4
756152,SNB_19
648772,OVCAR_8
756202,UO_31
756431,UACC_257
646244,RXF_393
767335,HOP_92
800961,SNB_75
686673,MDA_MB_231
756140,OVCAR_8
633782,SR
606985,RPMI_8226
756145,KM12
756421,IGROV1
640199,M14
65346,U251
114781,SF_295
26980,COLO205
758615,MDA_MB_231
148823,HCC_2998
800934,HOP_92
800870,HCC_2998
800992,HOP_92
320846,A549
799356,CCRF_CEM
141537,KM12
77213,LOXIMVI
756364,NCI_ADR_RES
633713,MDA_N
28130,M14
5889,HCT_15
609699,SNB_19
294734,CCRF_CEM
30706,SK_MEL_28
800847,SF_295
73754,U251
756410,OVCAR_3
756460,RXF_393
756200,EKVX
800782,IGROV1
800767,SF_295
756355,SF_268
686673,SF_268
756393,HT29
624589,HCC_2998
626715,U251
95466,A498
756409,PC_3
800860,NCI_ADR_RES
9364,U251
660030,KM12
732517,SNB_75
800780,NCI_H522
7521,A498
82151,CCRF_CEM
9948,DU_145
756152,SR
756287,SF_268
624589,OVCAR_4
800077,SR
800085,MOLT_4
683864,SF_295
756195,RXF_393
727632,SK_MEL_28
32065,SNB_75
142227,HT29
45388,IGROV1
294734,SK_MEL_5
758194,CCRF_CEM
663299,UACC_257
756370,HT29
664167,SNB_19
756391,EKVX
673591,MDA_N
282752,HT29
284200,LOXIMVI
756154,RPMI_8226
813783,RXF_393
767399,MOLT_4
646244,COLO205
756195,SF_539
626168,SK_MEL_28
800084,KM12
106399,COLO205
767276,A498
606985,ACHN
249992,ACHN
756151,EKVX
767275,RXF_393
603071,SK_MEL_5
65346,HL_60
61805,SF_268
648786,SK_MEL_28
348948,CCRF_CEM
703147,A498
83628,PC_3
727368,UACC_62
50256,HOP_92
168597,DU_145
138925,HCT_15
276382,HL_60
767333,HL_60
800949,PC_3
251820,KM12
654663,SF_539
756339,UACC_257
756140,T47D
694501,U251
756265,MOLT_4
663284,EKVX
800940,MDA_MB_231
756422,SK_MEL_28
756201,PC_3
756459,HOP_92
32065,COLO205
800851,UO_31
651084,CCRF_CEM
661583,MALME_3M
662382,COLO205
767334,SK_MEL_5
33434,DU_145
26980,MOLT_4
294734,A549
756279,RPMI_8226
733608,SF_539
800859,SR
34462,MDA_MB_435
800944,HL_60
756299,LOXIMVI
282752,UO_31
4320,PC_3
249992,OVCAR_3
666096,RPMI_8226
767365,SNB_75
8120,SNB_75
756431,MALME_3M
400978,NCI_H522
696259,HT29
844,KM12
756317,UO_31
756238,HT29
633713,SNB_75
354646,SNB_19
756201,NCI_ADR_RES
801010,HT29
708934,NCI_H522
168597,SK_MEL_28
756337,HL_60
249992,U251
216128,NCI_ADR_RES
800851,SF_539
767336,SR
756160,KM12
756389,SF_539
749675,OVCAR_3
19893,SNB_19
126849,SK_MEL_5
125066,SF_295
755,OVCAR_3
756302,HT29
800994,OVCAR_4
791571,EKVX
684906,SK_MEL_5
167780,T47D
606985,SF_539
303812,SF_268
32743,HL_60
756380,SNB_75
663299,HT29
800949,SNB_19
630678,SNB_75
800961,EKVX
756459,A498
76411,HL_60
615484,A498
756162,SK_MEL_5
708935,HL_60
640353,OVCAR_3
21206,HOP_92
799348,KM12
153858,KM12
131547,A549
303812,ACHN
83950,UO_31
756152,PC_3
756408,SF_295
756374,A498
756380,ACHN
800077,EKVX
717695,ACHN
801006,LOXIMVI
96019,UACC_257
142227,RXF_393
296961,LOXIMVI
717695,KM12
756421,SF_539
767348,KM12
141633,MDA_MB_231
100058,UACC_257
756173,DU_145
606985,RXF_393
756285,SR
215139,COLO205
756344,A549
756302,EKVX
813783,SF_539
756189,EKVX
9908,SK_MEL_5
756334,UACC_257
141537,HOP_92
756302,MDA_MB_435
111533,HL_60
168597,UACC_62
606195,LOXIMVI
79037,ACHN
756368,ACHN
79389,IGROV1
756334,RPMI_8226
521777,M14
661583,MDA_MB_231
756260,PC_3
73754,SNB_19
756285,SF_539
330500,ACHN
696259,PC_3
296961,HL_60
24559,UO_31
800782,CCRF_CEM
800109,PC_3
800778,M14
168597,MALME_3M
800080,HCT_15
663285,HCC_2998
791792,MALME_3M
694501,DU_145
756166,SR
800944,NCI_H522
756324,SF_539
641065,SR
23759,A549
800851,SNB_19
756154,SF_295
1895,SK_MEL_5
9364,UO_31
727680,OVCAR_4
3088,SR
764334,IGROV1
756399,DU_145
783840,SNB_75
756309,SF_295
756140,RPMI_8226
727368,SF_268
243023,U251
756174,MOLT_4
719214,M14
21206,HL_60
141633,SNB_19
791571,HL_60
19912,A549
77037,UACC_62
756341,M14
844,SK_MEL_28
630678,MDA_N
801013,ACHN
640353,SNB_75
329680,U251
756339,OVCAR_8
756338,SNB_19
767276,OVCAR_8
802113,MALME_3M
756298,HCT_15
800872,HT29
756170,M14
800842,A549
756156,SF_268
756341,HCC_2998
800089,T47D
609699,SK_MEL_5
662382,MDA_MB_231
800992,SNB_19
756339,UACC_62
623310,RPMI_8226
800778,U251
209835,OVCAR_8
297900,OVCAR_3
126771,U251
756311,SF_295
325014,T47D
756334,HCT_15
756208,HCC_2998
756282,SF_539
339638,HT29
800983,LOXIMVI
800084,M14
756292,HCT_15
23759,SR
613729,SK_MEL_28
112152,COLO205
732664,HT29
296961,MALME_3M
800803,COLO205
167780,CCRF_CEM
148823,SF_268
802113,U251
800938,EKVX
122023,SF_539
5890,A498
756342,OVCAR_8
813783,UACC_62
799325,CCRF_CEM
800806,SK_MEL_5
800075,OVCAR_3
249992,NCI_ADR_RES
800105,UACC_62
756200,ACHN
756173,NCI_H522
756296,NCI_H522
325663,MOLT_4
727368,SF_295
695406,LOXIMVI
756370,UO_31
799349,SF_268
708929,CCRF_CEM
756397,OVCAR_3
820799,SNB_19
756152,U251
756251,SK_MEL_5
764334,T47D
756140,SF_539
800109,SF_295
25154,T47D
756339,A498
694501,HCT_15
756202,NCI_H522
731155,SNB_75
756303,A549
27640,KM12
175151,HT29
6814,COLO205
353451,UACC_62
767336,MDA_MB_435
800860,MOLT_4
756288,SK_MEL_28
726188,SF_268
800873,SK_MEL_5
756152,MDA_MB_435
800849,HT29
68075,ACHN
800851,MALME_3M
297900,HL_60
756486,KM12
756344,SF_539
800870,M14
800872,NCI_H522
25953,SNB_19
779374,HCT_15
82151,HT29
19893,COLO205
767335,NCI_H522
308606,M14
186,UO_31
521777,HCC_2998
800806,MDA_MB_435
800860,RPMI_8226
800085,SR
752506,CCRF_CEM
656667,SK_MEL_5
756460,MDA_MB_231
330499,HT29
45410,HL_60
129943,KM12
